Hz Re(h) Im(h) h white
513.5 2.857816802339597e-24 -8.617009050569785e-24 (2.857816802339597e-24-8.617009050569785e-24j) (0.8790366209743089-2.650508077535544j)
513.75 -2.0771033508543538e-24 -5.544855296056119e-24 (-2.0771033508543538e-24-5.544855296056119e-24j) (-0.6388055150152749-1.7052999031682148j)
514.0 -1.9053578335644748e-24 6.042495188701008e-24 (-1.9053578335644748e-24+6.042495188701008e-24j) (-0.5859021418515111+1.8580818840544433j)
514.25 -2.456509168616102e-24 -1.7037181071434494e-24 (-2.456509168616102e-24-1.7037181071434494e-24j) (-0.7552746845356632-0.5238226554779697j)
514.5 1.9821670253127756e-25 -2.9061707220176e-24 (1.9821670253127756e-25-2.9061707220176e-24j) (0.06093501715267909-0.8934038379879352j)
514.75 -1.0224849496521134e-24 7.1992428821821895e-25 (-1.0224849496521134e-24+7.1992428821821895e-25j) (-0.3142955983953122+0.2212932669980612j)
515.0 -1.4235652156889919e-24 -2.541691164903467e-24 (-1.4235652156889919e-24-2.541691164903467e-24j) (-0.437535641131569-0.7811939074784479j)
515.25 3.8191230094499645e-27 4.762823061263679e-24 (3.8191230094499645e-27+4.762823061263679e-24j) (0.0011736927393901913+1.463710603762521j)
515.5 -4.110007438746802e-24 -4.812327497074896e-24 (-4.110007438746802e-24-4.812327497074896e-24j) (-1.2629556253262422-1.4787700932230154j)
515.75 -6.8409051172202e-25 3.0047696566793765e-24 (-6.8409051172202e-25+3.0047696566793765e-24j) (-0.21016927223772172+0.9231384461050784j)
516.0 3.6012507473161654e-24 -2.8907796916297263e-24 (3.6012507473161654e-24-2.8907796916297263e-24j) (1.1060320361493376-0.8878290273942092j)
516.25 -1.2740976002985037e-24 -4.912860223421252e-24 (-1.2740976002985037e-24-4.912860223421252e-24j) (-0.3911792648653205-1.5083687859813457j)
516.5 -9.673237233382737e-25 3.1987890485877147e-24 (-9.673237233382737e-25+3.1987890485877147e-24j) (-0.29689565544213553+0.9817877389836966j)
516.75 2.703483547232035e-24 -1.905910761217011e-24 (2.703483547232035e-24-1.905910761217011e-24j) (0.8294967740646663-0.5847813757562155j)
517.0 -1.5087252238483357e-25 6.785448323905871e-25 (-1.5087252238483357e-25+6.785448323905871e-25j) (-0.04628923109615183+0.2081844862082382j)
517.25 -2.402002608043383e-25 -1.3192631511403777e-24 (-2.402002608043383e-25-1.3192631511403777e-24j) (-0.07369776125487792-0.40477366851945346j)
517.5 1.2706256351520005e-25 1.0329140423288731e-24 (1.2706256351520005e-25+1.0329140423288731e-24j) (0.03898606831279481+0.31692464169952944j)
517.75 2.0105115639301702e-24 -1.5957371554385549e-24 (2.0105115639301702e-24-1.5957371554385549e-24j) (0.6168923831261937-0.4896256824990308j)
518.0 -3.591319761802348e-24 1.14310637741903e-24 (-3.591319761802348e-24+1.14310637741903e-24j) (-1.1019463651447592+0.3507462440321734j)
518.25 -1.8906471020954245e-24 1.7837050400182397e-24 (-1.8906471020954245e-24+1.7837050400182397e-24j) (-0.5800364997442242+0.547227468754818j)
518.5 2.746633315493069e-24 -5.73819238447259e-24 (2.746633315493069e-24-5.73819238447259e-24j) (0.8425273719788082-1.7601855050427835j)
518.75 1.8207411638371357e-24 -2.212433042995963e-24 (1.8207411638371357e-24-2.212433042995963e-24j) (0.5584316822693206-0.6785658119052566j)
519.0 -6.885763960361694e-24 8.576957251457679e-25 (-6.885763960361694e-24+8.576957251457679e-25j) (-2.1116040712943156+0.26302292607985356j)
519.25 -4.882010199319121e-24 -3.903613437620551e-24 (-4.882010199319121e-24-3.903613437620551e-24j) (-1.496753104252007-1.1967909307877476j)
519.5 -2.2707427870882553e-24 3.885411454839543e-24 (-2.2707427870882553e-24+3.885411454839543e-24j) (-0.6958914889312281+1.190722603102846j)
519.75 3.719350240995644e-25 1.988684231997606e-24 (3.719350240995644e-25+1.988684231997606e-24j) (0.11393650680090961+0.6092024677493186j)
520.0 1.5906907924886337e-24 -3.2491666838889002e-24 (1.5906907924886337e-24-3.2491666838889002e-24j) (0.48708412832038284-0.9949246764128501j)
520.25 -5.005405152716061e-25 4.488890769431932e-24 (-5.005405152716061e-25+4.488890769431932e-24j) (-0.15320748380118834+1.37397800749429j)
520.5 -1.6304887786940302e-24 3.2426415942696466e-26 (-1.6304887786940302e-24+3.2426415942696466e-26j) (-0.49899737129334504+0.009923831753586415j)
520.75 -5.6917117917677115e-24 4.070712261565651e-25 (-5.6917117917677115e-24+4.070712261565651e-25j) (-1.741860273545599+0.12457784639959768j)
521.0 -2.4482356039990327e-24 -3.934884194308232e-24 (-2.4482356039990327e-24-3.934884194308232e-24j) (-0.7492272997614017-1.2041825774283363j)
521.25 -1.870865438868951e-24 2.709003111778284e-24 (-1.870865438868951e-24+2.709003111778284e-24j) (-0.5725229589280482+0.8290101709496778j)
521.5 -1.0002278879447467e-24 3.8820447796204625e-25 (-1.0002278879447467e-24+3.8820447796204625e-25j) (-0.3060830537179358+0.11879573996457504j)
521.75 -5.303877744245903e-24 -3.437272352089608e-24 (-5.303877744245903e-24-3.437272352089608e-24j) (-1.6234627982476864-1.052113955137214j)
522.0 4.112449937065212e-24 -2.0690746964303376e-24 (4.112449937065212e-24-2.0690746964303376e-24j) (1.259099927839596-0.6334841373970168j)
522.25 1.461986728724827e-24 -8.2203199747162145e-25 (1.461986728724827e-24-8.2203199747162145e-25j) (0.44772753121042774-0.2517439793211822j)
522.5 -2.7288206827664402e-24 4.111518294517483e-24 (-2.7288206827664402e-24+4.111518294517483e-24j) (-0.8359036467631474+1.259457302499022j)
522.75 -3.446331769439105e-24 5.44283098953672e-24 (-3.446331769439105e-24+5.44283098953672e-24j) (-1.0556967121643055+1.6672738334345198j)
523.0 -5.4999629784382804e-24 7.978906987154718e-25 (-5.4999629784382804e-24+7.978906987154718e-25j) (-1.6835260233242317+0.2442325085317708j)
523.25 4.8540684450793614e-24 2.922033067233926e-24 (4.8540684450793614e-24+2.922033067233926e-24j) (1.4847195350064015+0.893765637205792j)
523.5 8.985337622533998e-25 1.3188198552933351e-24 (8.985337622533998e-25+1.3188198552933351e-24j) (0.27463245663017904+0.4030908485881944j)
523.75 -2.0285241578579588e-24 -1.1305673279332118e-24 (-2.0285241578579588e-24-1.1305673279332118e-24j) (-0.6195509883666938-0.34529739403042387j)
524.0 -1.75734416472315e-24 -2.14295689462538e-24 (-1.75734416472315e-24-2.14295689462538e-24j) (-0.5367325603040266-0.6545073889124313j)
524.25 -2.5099945253174796e-25 3.871656422408934e-24 (-2.5099945253174796e-25+3.871656422408934e-24j) (-0.07671570988178934+1.1833367278995228j)
524.5 1.971512425149927e-24 2.225759805930956e-24 (1.971512425149927e-24+2.225759805930956e-24j) (0.6030063870063852+0.6807704388758254j)
524.75 1.0581722704367627e-24 -2.3277632491384612e-24 (1.0581722704367627e-24-2.3277632491384612e-24j) (0.32388443369232406-0.7124797188323885j)
525.0 3.738225753646539e-24 2.3765030549535604e-24 (3.738225753646539e-24+2.3765030549535604e-24j) (1.1450144743022284+0.7279202957421448j)
525.25 1.8918455509601147e-24 8.713023003149852e-25 (1.8918455509601147e-24+8.713023003149852e-25j) (0.5794579384106221+0.2668732838242134j)
525.5 1.0464250713118896e-24 -2.8449578759578148e-24 (1.0464250713118896e-24-2.8449578759578148e-24j) (0.32043255865802034-0.8711728689036156j)
525.75 -1.3758515910082422e-24 -2.421740024724127e-24 (-1.3758515910082422e-24-2.421740024724127e-24j) (-0.42120392294485076-0.7413927529922459j)
526.0 -5.989075720621597e-24 -2.9785802686349636e-24 (-5.989075720621597e-24-2.9785802686349636e-24j) (-1.833044423308597-0.9116381567858473j)
526.25 -3.42537687028708e-24 -6.475620842103091e-25 (-3.42537687028708e-24-6.475620842103091e-25j) (-1.0481308106386857-0.19814747339183847j)
526.5 1.141489547053628e-25 2.535438320673355e-24 (1.141489547053628e-25+2.535438320673355e-24j) (0.03494523004277235+0.7761917365243137j)
526.75 5.208281364741931e-24 -6.328185837032072e-25 (5.208281364741931e-24-6.328185837032072e-25j) (1.5952157978607873-0.19382251672059286j)
527.0 2.5429065626410135e-24 6.895019833441102e-24 (2.5429065626410135e-24+6.895019833441102e-24j) (0.7792281750695855+2.1128553446733127j)
527.25 -1.1966503652002396e-24 -4.408018473678612e-24 (-1.1966503652002396e-24-4.408018473678612e-24j) (-0.36686895672082576-1.351409890201298j)
527.5 -1.6554037472124695e-24 3.8349165933282745e-24 (-1.6554037472124695e-24+3.8349165933282745e-24j) (-0.5076345050320321+1.1759886311550458j)
527.75 -3.061526397676953e-24 -4.391753136106624e-24 (-3.061526397676953e-24-4.391753136106624e-24j) (-0.9382979601204483-1.345986437382417j)
528.0 -2.577151372997374e-24 1.951040376270351e-24 (-2.577151372997374e-24+1.951040376270351e-24j) (-0.7894025593629107+0.5976196363882583j)
528.25 -2.1305133427128834e-24 -2.857805309683651e-24 (-2.1305133427128834e-24-2.857805309683651e-24j) (-0.6522272995027998-0.8748777124607391j)
528.5 -9.687851530648882e-25 -1.1938356595694668e-24 (-9.687851530648882e-25-1.1938356595694668e-24j) (-0.2964139062299967-0.3652713815133668j)
528.75 5.2605615839673264e-24 1.9673017096558434e-24 (5.2605615839673264e-24+1.9673017096558434e-24j) (1.6089688661709565+0.6017089906994246j)
529.0 -4.0160573350588914e-24 3.478179508354902e-24 (-4.0160573350588914e-24+3.478179508354902e-24j) (-1.228193255282853+1.0636991099535378j)
529.25 -6.724628244459255e-25 -1.784214496789255e-24 (-6.724628244459255e-25-1.784214496789255e-24j) (-0.20562994879925076-0.5455884285112j)
529.5 -3.0100887108863776e-24 -3.4515531016808717e-25 (-3.0100887108863776e-24-3.4515531016808717e-25j) (-0.9203408017825722-0.10553194454062073j)
529.75 -1.137351096545395e-24 2.1150751235988264e-24 (-1.137351096545395e-24+2.1150751235988264e-24j) (-0.3477084435937058+0.646616055098655j)
530.0 3.140645030784734e-24 -4.132756459193272e-25 (3.140645030784734e-24-4.132756459193272e-25j) (0.9599922630716325-0.12632482140121207j)
530.25 -2.2524568432808427e-24 -1.623920392028753e-24 (-2.2524568432808427e-24-1.623920392028753e-24j) (-0.6883694425322089-0.4962835040822761j)
530.5 2.5435427812104327e-24 -1.0737799878747909e-24 (2.5435427812104327e-24-1.0737799878747909e-24j) (0.7771778393496093-0.3280927755876964j)
530.75 1.47289759500199e-24 6.765184436385579e-25 (1.47289759500199e-24+6.765184436385579e-25j) (0.4499561627930477+0.20666993006931955j)
531.0 6.75078678893985e-25 -6.746316146245934e-24 (6.75078678893985e-25-6.746316146245934e-24j) (0.20619036389518797-2.060538163381811j)
531.25 -2.0816406833605265e-24 -6.4043763349418105e-24 (-2.0816406833605265e-24-6.4043763349418105e-24j) (-0.6350375651340203-1.9537567585284397j)
531.5 -7.62391034271553e-25 -2.9984329831130586e-24 (-7.62391034271553e-25-2.9984329831130586e-24j) (-0.2322621476457947-0.913471503367352j)
531.75 3.716696324213854e-24 -2.7532963897157312e-24 (3.716696324213854e-24-2.7532963897157312e-24j) (1.1307493794776708-0.8376493295689658j)
532.0 -1.7296554207868666e-24 6.907783524806141e-25 (-1.7296554207868666e-24+6.907783524806141e-25j) (-0.525507720930676+0.20987380105754938j)
532.25 7.795767920523184e-25 -2.9907973724203972e-24 (7.795767920523184e-25-2.9907973724203972e-24j) (0.2365437849169627-0.9074853659119055j)
532.5 -4.514406428267639e-25 -3.485869317249842e-24 (-4.514406428267639e-25-3.485869317249842e-24j) (-0.13696150096344867-1.0575695862549523j)
532.75 -1.1124239447763477e-24 5.5157913267246055e-25 (-1.1124239447763477e-24+5.5157913267246055e-25j) (-0.3374530863645234+0.16732117424172357j)
533.0 3.332614759709567e-24 -1.932659323053436e-24 (3.332614759709567e-24-1.932659323053436e-24j) (1.0108190740453211-0.5861970399315468j)
533.25 2.0774830723306874e-24 1.786940796480072e-24 (2.0774830723306874e-24+1.786940796480072e-24j) (0.6300442630729594+0.541930671911672j)
533.5 1.1642975759265427e-24 -2.089602854537589e-24 (1.1642975759265427e-24-2.089602854537589e-24j) (0.35313302099300276-0.6337793567174932j)
533.75 -8.341371223692151e-25 2.871267793007637e-24 (-8.341371223692151e-25+2.871267793007637e-24j) (-0.25322286931977894+0.8716440614293135j)
534.0 -1.3552403063582191e-25 -7.794068791263388e-25 (-1.3552403063582191e-25-7.794068791263388e-25j) (-0.041178794743142975-0.23682173372766957j)
534.25 -2.69993716355585e-26 -2.8113102705736e-25 (-2.69993716355585e-26-2.8113102705736e-25j) (-0.008211141423508449-0.08549853133115008j)
534.5 -1.6529338521527757e-24 6.1593784750564895e-28 (-1.6529338521527757e-24+6.1593784750564895e-28j) (-0.5031513175608682+0.00018749082977788053j)
534.75 1.8227776246183077e-24 2.701998759614903e-24 (1.8227776246183077e-24+2.701998759614903e-24j) (0.5549497853443922+0.8226311379936411j)
535.0 -1.9096390219942887e-24 4.265197024348738e-24 (-1.9096390219942887e-24+4.265197024348738e-24j) (-0.5808007470671265+1.2972240248542852j)
535.25 -1.2459130758380483e-26 4.234662530290545e-24 (-1.2459130758380483e-26+4.234662530290545e-24j) (-0.0037854753521873413+1.2866235168503721j)
535.5 -4.8794002125653866e-24 1.629038295675673e-24 (-4.8794002125653866e-24+1.629038295675673e-24j) (-1.4810059925398678+0.49444918901295687j)
535.75 3.108678129566531e-24 2.4061714147763895e-24 (3.108678129566531e-24+2.4061714147763895e-24j) (0.9425941236425028+0.7295843897357892j)
536.0 6.1651698626070376e-24 5.811699990562848e-24 (6.1651698626070376e-24+5.811699990562848e-24j) (1.8684594001009878+1.7613343541100928j)
536.25 -3.774719424811877e-24 -1.394827257998257e-24 (-3.774719424811877e-24-1.394827257998257e-24j) (-1.1439760392470504-0.42271988523178594j)
536.5 -1.3060609966944874e-25 4.175014201323402e-24 (-1.3060609966944874e-25+4.175014201323402e-24j) (-0.03958123547438544+1.265271841282467j)
536.75 -7.5357792538465e-24 -3.6681524849423935e-24 (-7.5357792538465e-24-3.6681524849423935e-24j) (-2.2837454116312554-1.1116470008559538j)
537.0 1.7823664805646185e-24 2.7262470570753863e-24 (1.7823664805646185e-24+2.7262470570753863e-24j) (0.5401447507103528+0.8261870120853805j)
537.25 3.348225925087194e-24 -7.466219172056265e-24 (3.348225925087194e-24-7.466219172056265e-24j) (1.0145770116993944-2.2624083636412027j)
537.5 -1.2128172319942996e-24 1.4420001872495956e-24 (-1.2128172319942996e-24+1.4420001872495956e-24j) (-0.36745564023821137+0.4368927881723166j)
537.75 -1.6271244208568173e-24 2.869790604814801e-24 (-1.6271244208568173e-24+2.869790604814801e-24j) (-0.492912277006104+0.8693588538269902j)
538.0 -1.5579758745971332e-24 -4.056470507516853e-24 (-1.5579758745971332e-24-4.056470507516853e-24j) (-0.47189886222807714-1.228673593969448j)
538.25 2.7389519466604888e-24 -2.5127120795876535e-24 (2.7389519466604888e-24-2.5127120795876535e-24j) (0.82949154129222-0.7609748021545343j)
538.5 5.798645575287503e-24 -6.4098070742907616e-24 (5.798645575287503e-24-6.4098070742907616e-24j) (1.7558909174904092-1.940957052553585j)
538.75 -2.6360951033691355e-24 -7.290543540448904e-25 (-2.6360951033691355e-24-7.290543540448904e-25j) (-0.7981352174008506-0.22073708745142093j)
539.0 1.4742412281639812e-24 -4.5048223866416554e-24 (1.4742412281639812e-24-4.5048223866416554e-24j) (0.4463015535489068-1.363758651712618j)
539.25 -8.648836097536067e-24 1.7682092016714025e-24 (-8.648836097536067e-24+1.7682092016714025e-24j) (-2.6179537733450435+0.5352269252619828j)
539.5 -4.039506807074636e-25 2.3760568637594207e-24 (-4.039506807074636e-25+2.3760568637594207e-24j) (-0.12225795463170545+0.719127027445765j)
539.75 -3.134375292737778e-25 -1.1153301741187126e-24 (-3.134375292737778e-25-1.1153301741187126e-24j) (-0.09500599712126849-0.3380675427001305j)
540.0 -4.118723674385167e-24 1.3827442618085599e-24 (-4.118723674385167e-24+1.3827442618085599e-24j) (-1.2504777265932319+0.41981231023572346j)
540.25 1.1031195231264939e-24 3.2627762233695156e-24 (1.1031195231264939e-24+3.2627762233695156e-24j) (0.3354683134499635+0.992238840734306j)
540.5 -2.843534863983909e-24 3.7121410280322425e-24 (-2.843534863983909e-24+3.7121410280322425e-24j) (-0.8661746875952332+1.1307625012764642j)
540.75 -1.0822345147948321e-24 -3.809411794968059e-24 (-1.0822345147948321e-24-3.809411794968059e-24j) (-0.33019073631648554-1.1622550087969294j)
541.0 -5.280734776974139e-24 5.0452654021591075e-25 (-5.280734776974139e-24+5.0452654021591075e-25j) (-1.6109288646949038+0.1539097116148246j)
541.25 5.608416494075989e-24 -2.7839009186649164e-24 (5.608416494075989e-24-2.7839009186649164e-24j) (1.7106485202569959-0.8491302299118633j)
541.5 8.68878484560334e-26 -2.8398089489307255e-24 (8.68878484560334e-26-2.8398089489307255e-24j) (0.026498305905328347-0.866060416716764j)
541.75 -3.841260134047592e-24 3.675159123943938e-24 (-3.841260134047592e-24+3.675159123943938e-24j) (-1.1713086234008727+1.120659737696535j)
542.0 -7.585542303938451e-25 -4.125886235085267e-24 (-7.585542303938451e-25-4.125886235085267e-24j) (-0.23127227600792363-1.2579233783226096j)
542.25 8.825535475902404e-25 -3.909804243976016e-24 (8.825535475902404e-25-3.909804243976016e-24j) (0.26904345636090443-1.1918905661486603j)
542.5 -3.734817731967004e-24 -1.062849345010339e-24 (-3.734817731967004e-24-1.062849345010339e-24j) (-1.1384008828330323-0.32396457324332145j)
542.75 4.756641525775663e-24 -6.894799522444232e-25 (4.756641525775663e-24-6.894799522444232e-25j) (1.4496751425447951-0.2101318635502433j)
543.0 8.336007104421438e-24 -2.655441649972714e-24 (8.336007104421438e-24-2.655441649972714e-24j) (2.540228690646822-0.8091918566169926j)
543.25 1.7916674570290006e-24 1.4632677029429518e-24 (1.7916674570290006e-24+1.4632677029429518e-24j) (0.5458824664043025+0.4458261378575274j)
543.5 1.5182966805430044e-24 -2.0200540645612544e-24 (1.5182966805430044e-24-2.0200540645612544e-24j) (0.46244603351998376-0.6152723651600013j)
543.75 -5.859960822239221e-24 -1.9654931854450698e-24 (-5.859960822239221e-24-1.9654931854450698e-24j) (-1.7842754174382025-0.5984649522949966j)
544.0 1.4037267277306623e-24 6.252608799246607e-25 (1.4037267277306623e-24+6.252608799246607e-25j) (0.42728003336828246+0.19032300543995329j)
544.25 4.683676989621046e-24 3.255912441674586e-25 (4.683676989621046e-24+3.255912441674586e-25j) (1.4252134183266618+0.09907536559532888j)
544.5 -2.193538394166693e-24 2.5907530518703612e-24 (-2.193538394166693e-24+2.5907530518703612e-24j) (-0.6673217308115055+0.7881630042478018j)
544.75 4.427473461945845e-24 1.9900209064080236e-24 (4.427473461945845e-24+1.9900209064080236e-24j) (1.3468738097208686+0.6053807126514031j)
545.0 -1.5738259563689445e-24 4.144898992586253e-24 (-1.5738259563689445e-24+4.144898992586253e-24j) (-0.47874975066739806+1.2608569271664951j)
545.25 -5.164625092476342e-24 4.153260259358333e-25 (-5.164625092476342e-24+4.153260259358333e-25j) (-1.5709833261103705+0.1263344870076581j)
545.5 2.2975623165204544e-24 9.430722818300896e-25 (2.2975623165204544e-24+9.430722818300896e-25j) (0.6988452109809619+0.28685252322729704j)
545.75 -7.786116801720725e-24 -2.799493633274855e-24 (-7.786116801720725e-24-2.799493633274855e-24j) (-2.368142208426851-0.8514641128572961j)
546.0 -5.559299458856431e-24 -2.43385983050724e-26 (-5.559299458856431e-24-2.43385983050724e-26j) (-1.6906974214619124-0.007401868832740973j)
546.25 1.3298551639618534e-24 -7.896926143156971e-25 (1.3298551639618534e-24-7.896926143156971e-25j) (0.4043981231339064-0.24013909163655073j)
546.5 -1.037863509867754e-25 -1.9962467323771778e-24 (-1.037863509867754e-25-1.9962467323771778e-24j) (-0.0315576026384884-0.6069850278941497j)
546.75 -3.2338196637030277e-24 -1.7702864298320755e-24 (-3.2338196637030277e-24-1.7702864298320755e-24j) (-0.9831924591575062-0.5382279933218932j)
547.0 -5.609674846237978e-24 1.5244912200182742e-24 (-5.609674846237978e-24+1.5244912200182742e-24j) (-1.7051381308076736+0.4633901572883416j)
547.25 -1.7825271150618053e-24 3.172207078026639e-24 (-1.7825271150618053e-24+3.172207078026639e-24j) (-0.5415886598034088+0.9638178098332971j)
547.5 -3.101083013489251e-25 -3.784102005927778e-24 (-3.101083013489251e-25-3.784102005927778e-24j) (-0.09417996240863641-1.1492326491051514j)
547.75 -5.388490321527539e-25 -1.3070921354787461e-24 (-5.388490321527539e-25-1.3070921354787461e-24j) (-0.163577698805528-0.3967922569967708j)
548.0 -1.689126210974528e-24 -2.4031414104314963e-24 (-1.689126210974528e-24-2.4031414104314963e-24j) (-0.5125439571883035-0.7292028269900634j)
548.25 -3.1395431411858397e-24 -1.6796182013870034e-24 (-3.1395431411858397e-24-1.6796182013870034e-24j) (-0.9520691435487673-0.509345656540156j)
548.5 -2.985791145148141e-24 3.5573746510918556e-24 (-2.985791145148141e-24+3.5573746510918556e-24j) (-0.9046840612444802+1.0778718236697928j)
548.75 -8.818217764245675e-25 1.6327529169033479e-24 (-8.818217764245675e-25+1.6327529169033479e-24j) (-0.2669650580210024+0.49430393856048055j)
549.0 4.2460568775324965e-24 -4.349840343849061e-24 (4.2460568775324965e-24-4.349840343849061e-24j) (1.2843876122294695-1.31578102082853j)
549.25 6.168866062908929e-25 1.2680140617971962e-24 (6.168866062908929e-25+1.2680140617971962e-24j) (0.1864459469224458+0.38324074481732695j)
549.5 4.810779438791995e-24 -1.3377621143100662e-24 (4.810779438791995e-24-1.3377621143100662e-24j) (1.4527441307393216-0.4039732198525767j)
549.75 3.442449963662727e-24 -2.8267372873154776e-26 (3.442449963662727e-24-2.8267372873154776e-26j) (1.0386162192019601-0.008528505061857306j)
550.0 4.895682032902993e-24 3.4143466793581564e-24 (4.895682032902993e-24+3.4143466793581564e-24j) (1.4757579563763796+1.0292231488943826j)
550.25 -8.069211095315428e-25 2.094030600332894e-24 (-8.069211095315428e-25+2.094030600332894e-24j) (-0.24302343582364344+0.6306669948295033j)
550.5 -2.2340793930170102e-24 1.731678186137085e-24 (-2.2340793930170102e-24+1.731678186137085e-24j) (-0.6722510861234262+0.5210748306821863j)
550.75 5.7059871571559176e-24 7.656309531465337e-25 (5.7059871571559176e-24+7.656309531465337e-25j) (1.7159093383846902+0.23024119509503652j)
551.0 -5.932729921388196e-25 -1.9599964879667574e-24 (-5.932729921388196e-25-1.9599964879667574e-24j) (-0.17834658606265213-0.5892037678362176j)
551.25 3.8882170844435885e-24 -3.477216201306578e-24 (3.8882170844435885e-24-3.477216201306578e-24j) (1.1684429402167547-1.0449336119321655j)
551.5 -4.2345496332481276e-24 -1.0216615904539766e-24 (-4.2345496332481276e-24-1.0216615904539766e-24j) (-1.2720703289814792-0.3069099451030991j)
551.75 5.583514271788226e-24 4.20585989049577e-24 (5.583514271788226e-24+4.20585989049577e-24j) (1.676712199325278+1.2630068168140625j)
552.0 2.667025546058897e-24 -2.9664678416359424e-24 (2.667025546058897e-24-2.9664678416359424e-24j) (0.800822912252465-0.8907359059806013j)
552.25 -4.342212011360829e-24 1.5372800047352098e-24 (-4.342212011360829e-24+1.5372800047352098e-24j) (-1.3040323058442707+0.4616685652515837j)
552.5 -3.4550055395482064e-24 4.545182613492816e-25 (-3.4550055395482064e-24+4.545182613492816e-25j) (-1.0377532623924108+0.13652013090370393j)
552.75 2.210224708213033e-24 -3.4372561178262654e-24 (2.210224708213033e-24-3.4372561178262654e-24j) (0.6639721190787548-1.0325838001398113j)
553.0 8.049691345899534e-25 -6.287560029364763e-24 (8.049691345899534e-25-6.287560029364763e-24j) (0.24185814498975114-1.889137781647369j)
553.25 -2.074384097867207e-24 5.7684485224272035e-24 (-2.074384097867207e-24+5.7684485224272035e-24j) (-0.6229627287143261+1.7323351233139925j)
553.5 -1.0344008155299914e-24 2.155542765576531e-24 (-1.0344008155299914e-24+2.155542765576531e-24j) (-0.31029709196498545+0.6466145827832317j)
553.75 3.3051949239299583e-24 -1.7772851956073642e-24 (3.3051949239299583e-24-1.7772851956073642e-24j) (0.9903825200853583-0.5325532174190527j)
554.0 2.812509072056457e-25 1.677581347821689e-24 (2.812509072056457e-25+1.677581347821689e-24j) (0.08418174646449306+0.5021200788256628j)
554.25 8.584339360561367e-25 -4.827425853510259e-25 (8.584339360561367e-25-4.827425853510259e-25j) (0.2566551922689082-0.14433072349035736j)
554.5 8.246052912771731e-24 5.250801340596527e-25 (8.246052912771731e-24+5.250801340596527e-25j) (2.4627131196669083+0.15681705522679107j)
554.75 2.0805256975368916e-24 3.2843206068668328e-24 (2.0805256975368916e-24+3.2843206068668328e-24j) (0.6206845037505389+0.9798133752657779j)
555.0 1.2145551476991067e-25 9.366105578206369e-25 (1.2145551476991067e-25+9.366105578206369e-25j) (0.03619480020610764+0.27911809583509706j)
555.25 -2.362365864109099e-24 -2.5066062995646207e-25 (-2.362365864109099e-24-2.5066062995646207e-25j) (-0.7032475691063726-0.07461861914180333j)
555.5 3.285836564364254e-25 7.563984539554852e-25 (3.285836564364254e-25+7.563984539554852e-25j) (0.09771026284517047+0.22492869107739927j)
555.75 -3.93086828844134e-24 4.9760925187013695e-24 (-3.93086828844134e-24+4.9760925187013695e-24j) (-1.1677942591222583+1.4783126398022521j)
556.0 2.3129323975333877e-24 -1.7199130383392297e-24 (2.3129323975333877e-24-1.7199130383392297e-24j) (0.6865677058802135-0.5105366461662817j)
556.25 6.98354224433274e-27 1.9078009750425506e-24 (6.98354224433274e-27+1.9078009750425506e-24j) (0.002071282675321956+0.5658439469990685j)
556.5 -3.181865122905568e-24 -8.121972287661041e-25 (-3.181865122905568e-24-8.121972287661041e-25j) (-0.9429510218940871-0.240695999755384j)
556.75 -1.189684347241588e-24 -1.6756512552111202e-24 (-1.189684347241588e-24-1.6756512552111202e-24j) (-0.3522763285810502-0.49617553894582067j)
557.0 9.387135531495825e-26 -1.3089256495789974e-24 (9.387135531495825e-26-1.3089256495789974e-24j) (0.02777762397573016-0.3873262976144546j)
557.25 -7.454108758966151e-25 -1.994114146624003e-24 (-7.454108758966151e-25-1.994114146624003e-24j) (-0.22047438836710112-0.589810413327117j)
557.5 4.108415041896903e-24 1.9794118918657274e-25 (4.108415041896903e-24+1.9794118918657274e-25j) (1.214611336976358+0.05851930975542039j)
557.75 -3.322475822840382e-24 -6.821689932395848e-24 (-3.322475822840382e-24-6.821689932395848e-24j) (-0.9818058839256439-2.015838691105003j)
558.0 -2.929518672909118e-24 3.7338941804885144e-24 (-2.929518672909118e-24+3.7338941804885144e-24j) (-0.8652887068598273+1.1028762154220864j)
558.25 -1.2707180451143724e-24 5.2392951517340494e-24 (-1.2707180451143724e-24+5.2392951517340494e-24j) (-0.3751791101798241+1.5469002746554406j)
558.5 2.652133972645076e-24 -4.0441257400319594e-24 (2.652133972645076e-24-4.0441257400319594e-24j) (0.7827974185926684-1.1936543260685568j)
558.75 -3.8116844226220536e-25 1.1026752849079619e-24 (-3.8116844226220536e-25+1.1026752849079619e-24j) (-0.1124696703790005+0.32536147298195645j)
559.0 1.3095236332779843e-24 -2.2809475992732713e-24 (1.3095236332779843e-24-2.2809475992732713e-24j) (0.38627488241532265-0.6728192934550591j)
559.25 5.446918678708074e-24 -7.238581185842919e-24 (5.446918678708074e-24-7.238581185842919e-24j) (1.6061967669254456-2.1345252946911817j)
559.5 1.6497601214958572e-24 6.961246228311756e-24 (1.6497601214958572e-24+6.961246228311756e-24j) (0.48626146604300485+2.0518048365698194j)
559.75 -6.5276036523934865e-25 -6.4200475128387725e-25 (-6.5276036523934865e-25-6.4200475128387725e-25j) (-0.19224890064045683-0.18908119152580438j)
